taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2757320860	Bacteria	Finished	Genome sequencing of Vitreoscilla filiformis ATCC 15551	Vitreoscilla filiformis ATCC 15551	L'Oreal	2757320860	3787551	3613
2654587884	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Limimonas halophila DSM 25584	DOE Joint Genome Institute (JGI)	2654587884	3039361	2892
2740892465	Bacteria	Permanent Draft	Genome sequencing of bacterial soil isolates - Cornell University	Burkholderiaceae bacterium 16	Cornell University	2740892465	9466528	8960
2687453524	Bacteria	Finished	delta proteobacterium HotSeep1 Genome sequencing	delta proteobacterium HotSeep1	Max Planck Institute for Marine Microbiology	2687453524	2540211	2584
637000249	Bacteria	Finished	Saccharophagus degradans 2-40	Saccharophagus degradans 2-40	DOE Joint Genome Institute (JGI)	637000249	5057531	4114
2675903007	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Aestuariibacter aggregatus CGMCC 1.8995	DOE Joint Genome Institute (JGI)	2675903007	4910645	4413
2551306131	Bacteria	Permanent Draft	Reyranella massiliensis 521	"Reyranella massiliensis 521, DSM 23428"	European Bioinformatics Institute	2551306131	5771094	5757
2757320695	Bacteria	Finished	Genome sequencing of Pseudorhodoplanes sinuspersici RIPI110	Pseudorhodoplanes sinuspersici RIPI110	Research institute of petroleum industry	2757320695	5971615	5863
641380424	Bacteria	Permanent Draft	Oceanibulbus indolifex HEL-45	Oceanibulbus indolifex HEL-45	J. Craig Venter Institute (JCVI)	641380424	4105524	4208
2617270881	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Yangia pacifica CGMCC 1.3455	DOE Joint Genome Institute (JGI)	2617270881	6142129	5799
2756170276	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Methylobacterium organophilum DSM 760	DOE Joint Genome Institute (JGI)	2756170276	6750984	6424
2737472027	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Amphiplicatus metriothermophilus CGMCC 1.12710	DOE Joint Genome Institute (JGI)	2737472027	3160729	3028
2703718752	Bacteria	Permanent Draft	Genome sequencing of Aquitalea species isolated from different water sources	Aquitalea magnusonii CCM 7607	Masaryk University	2703718752	4259288	4623
2534681819	Bacteria	Finished	Erwinia amylovora ACW56400	Erwinia amylovora ACW56400	"Center for Biotechnology (CeBiTec), Bielefeld Univeristy"	2534681819	3794995	3826
2528768237	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Xanthomonas oryzae ATCC 35933	DOE Joint Genome Institute (JGI)	2528768237	4285634	4132
2639762921	Bacteria	Finished	Waterborne C.jejuni Outbreak	Campylobacter jejuni 4031	University of Helsinki	2639762921	1669329	1738
637000011	Bacteria	Finished	Candidatus Phytoplasma aster yellows witches'-broom AY-WB	Candidatus Phytoplasma aster yellows witches'-broom AY-WB	Integrated Genomics	637000011	723970	734
2627854081	Bacteria	Finished	Complete Genome sequencing and assembly of Yersinia strains for phylogenetic analysis and development of detection assays	Yersinia aldovae 670-83	Los Alamos National Laboratory	2627854081	4471090	4163
2684622550	Bacteria	Permanent Draft	Aquabacterium parvum strain:B6 Genome sequencing and assembly	Aquabacterium parvum B6	Harbin Institute of Technology	2684622550	4429598	4030
648028028	Bacteria	Finished	CSP_777079	Gallionella capsiferriformans ES-2	DOE Joint Genome Institute (JGI)	648028028	3162471	3006
2523533556	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Nesiotobacter exalbescens DSM 16456	DOE Joint Genome Institute (JGI)	2523533556	4159407	3837
2754412327	Bacteria	Finished	Burkholderia Genome sequencing - Northern Arizona University	Burkholderia territorii MSMB1837	Northern Arizona University	2754412327	6890927	6203
2675903017	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Roseospirillum parvum 930I	DOE Joint Genome Institute (JGI)	2675903017	3497210	3126
2599185173	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Propionivibrio dicarboxylicus DSM 5885	DOE Joint Genome Institute (JGI)	2599185173	4534676	4133
2663763045	Bacteria	Finished	Hoeflea phototrophica DFL-43	Hoeflea phototrophica DFL-43	J. Craig Venter Institute (JCVI)	2663763045	4468465	4295
2770939511	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Bradymonas sediminis DSM 28820	DOE Joint Genome Institute (JGI)	2770939511	5006091	3799
2512564005	Bacteria	Finished	Methylophaga frappieri JAM7	Methylophaga frappieri JAM7	Laval University	2512564005	2745290	2741
2562617192	Bacteria	Permanent Draft	Haloplasma contractile SSD-17B	Haloplasma contractile SSD-17B	King Abdullah University of Science and Technology	2562617192	3404505	3066
2548876819	Bacteria	Permanent Draft	Methylocystis parvus OBBP	Methylocystis parvus OBBP	"Institute of Catalysis, The Higher Council for Scientific Research (CSIC)"	2548876819	4475912	4396
2593339134	Bacteria	Permanent Draft	Revising methanotrophy: a comprehensive genomic probing of the unexpected genetic and metabolic diversity of aerobic methane consuming bacteria.	Methylomagnum ishizawai 175	DOE Joint Genome Institute (JGI)	2593339134	5480099	4872
2585427668	Bacteria	Finished	Complete genome of the soft rot mushroom pathogen Janthinobacterium agaricidamnosum	Janthinobacterium agaricidamnosum W1R3	Hans Knoell Institute (HKI)	2585427668	5949001	5573
2706794653	Bacteria	Permanent Draft	"Whole genome sequencing of Nereida ignava CECT 5292, type strain"	Nereida ignava CECT 5292	Spanish Type Culture Collection (CECT)	2706794653	2882568	2975
2588253793	Bacteria	Permanent Draft	Buttiauxella agrestis ATCC 33320	"Buttiauxella agrestis CDC 1176-81, ATCC 33320"	"University of Wisconsin, Madison"	2588253793	4725816	4402
2597490164	Bacteria	Finished	Pectobacterium atrosepticum strain:21a Genome sequencing	Pectobacterium atrosepticum 21a	Belarus State University	2597490164	5024250	4602
2667527506	Bacteria	Finished	Hafnia alvei FB1	Hafnia alvei FB1	University of Malaya	2667527506	4712721	4428
2728369741	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Brevirhabdus pacifica DSM 27767	DOE Joint Genome Institute (JGI)	2728369741	3424577	3291
2524614806	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Cucumibacter marinus DSM 18995	DOE Joint Genome Institute (JGI)	2524614806	3713661	3628
2518645602	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Salinimonas chungwhensis DSM 16280	DOE Joint Genome Institute (JGI)	2518645602	3987546	3692
2718217786	Bacteria	Finished	Genome sequencing of epidemic-associated Neisseria meningitidis strains	Neisseria meningitidis M27559	Centers for Disease Control and Prevention	2718217786	2173745	2088
2721755717	Bacteria	Finished	Chelatococcus daeguensis TAD1 Genome sequencing	Chelatococcus daeguensis TAD1	Fujian Agriculture and Forestry University	2721755717	4095174	3929
2524614869	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Aquaspirillum serpens DSM 68	DOE Joint Genome Institute (JGI)	2524614869	2617987	2556
2711768154	Bacteria	Permanent Draft	Achromatium Genome sequencing	Achromatium sp. WMS1	Pennsylvania State University	2711768154	1120703	1363
2579779163	Bacteria	Permanent Draft	"Bacterial isolates from the 'uncultivated': new families, genera and species from deep-sea vents"	"Mesoaciditoga lauensis cd-1655R, DSM 25116"	DOE Joint Genome Institute (JGI)	2579779163	2172469	2113
2563366575	Bacteria	Finished	Spiroplasma apis B31	Spiroplasma apis B31	Academia Sinica	2563366575	1160554	1029
2751185768	Bacteria	Finished	Rhodoferax antarcticus DSMZ 24876 Genome sequencing	Rhodoferax antarcticus DSMZ24876	Korea University	2751185768	4055436	3957
2687453255	Bacteria	Finished	Pseudohongiella spirulinae strain:KCTC 32221 Genome sequencing and assembly	Pseudohongiella spirulinae KCTC 32221	"Korea Research Institute of Bioscience and Biotechnology, KCTC (Korean Collection for Type Cultures)"	2687453255	3345119	3108
2518645527	Bacteria	Finished	Facultative Metal-reducing Gamma proteobacteria	Shewanella amazonensis SB2B	DOE Joint Genome Institute (JGI)	2518645527	4306142	3792
2524023250	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Niveispirillum irakense DSM 11586	DOE Joint Genome Institute (JGI)	2524023250	5457705	4802
2551306146	Bacteria	Permanent Draft	Afipia birgiae 34632	Afipia birgiae 34632	European Bioinformatics Institute	2551306146	5245459	5198
639279302	Bacteria	Finished	Agrobacterium tumefaciens C58-UWash	Agrobacterium tumefaciens C58-UWash	Cereon Genomics	639279302	5674064	5491
637000156	Bacteria	Finished	Basfia succiniciproducens MBEL55E	Mannheimia succiniciproducens MBEL55E	Korea Advanced Institute of Science and Technology	637000156	2314078	2476
2660238586	Bacteria	Finished	Candidatus Westeberhardia cardiocondylae str. obscurior	Candidatus Westeberhardia cardiocondylae str. obscurior	Cavanilles Institute of Biodiversity and Evolutionary Biology	2660238586	532684	420
2693429856	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Albimonas donghaensis DSM 17890	DOE Joint Genome Institute (JGI)	2693429856	5014394	4314
2690315849	Bacteria	Permanent Draft	Sterolibacterium denitrificans DSM 13999 Genome sequencing and assembly	Sterolibacterium denitrificans DSM 13999	Academia Sinica	2690315849	952224	850
637000337	Bacteria	Finished	Vibrio vulnificus YJ016	Vibrio vulnificus YJ016	National Yang Ming University	637000337	5260086	5202
2721755751	Bacteria	Finished	Ralstonia insidiosa ATCC 49129 genome sequencing	Ralstonia insidiosa ATCC 49129	"U.S. Department of Agriculture, Agricultural Research Service"	2721755751	6177004	5926
2596583652	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Ancylobacter rudongensis CGMCC 1.1761	DOE Joint Genome Institute (JGI)	2596583652	4505084	4230
2681813508	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Neptunomonas antarctica DSM 22306	DOE Joint Genome Institute (JGI)	2681813508	4569005	4247
2523231050	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Nevskia ramosa DSM 11499	DOE Joint Genome Institute (JGI)	2523231050	4515285	4071
2667527377	Bacteria	Permanent Draft	"Comparative analysis of microorganisms from saline springs in Andes Mountain Range, Colombia"	Tistlia consotaensis USBA 355	DOE Joint Genome Institute (JGI)	2667527377	6935890	6474
2585427717	Bacteria	Permanent Draft	Burkholderia andropogonis Ba3549	Robbsia andropogonis Ba3549	Colorado State University	2585427717	6178658	5547
2506783064	Bacteria	Finished	Desulfovibrio Sequencing	Sulfurospirillum barnesii SES-3	DOE Joint Genome Institute (JGI)	2506783064	2510109	2565
637000075	Bacteria	Finished	Halomonas elongata Sequencing	"Chromohalobacter salexigens 1H11, DSM 3043"	DOE Joint Genome Institute (JGI)	637000075	3696649	3412
2718217962	Bacteria	Finished	Pasteurella multocida Razi_Pm0001 Genome sequencing	Pasteurella multocida Razi_Pm0001	"Friedrich-Loeffler-Institut, Federal Research Institute for Animal Health"	2718217962	2360663	2322
2556921094	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Zymobacter palmae DSM 10491	DOE Joint Genome Institute (JGI)	2556921094	2978563	2699
646564524	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Coraliomargarita akajimensis DSM 45221	DOE Joint Genome Institute (JGI)	646564524	3750771	3191
2654588048	Bacteria	Finished	Xenorhabdus bovienii strain CS03	Xenorhabdus bovienii CS03	CEA Genoscope	2654588048	4820668	4649
2731957686	Bacteria	Permanent Draft	Curvibacter delicatus NBRC 14919	Curvibacter delicatus NBRC 14919	National Institute of Technology and Evaluation	2731957686	3747952	3642
2687453637	Bacteria	Finished	Genomic sequencing of Pseudococcus longispinus and its endosymbionts	Enterobacteriaceae symbiont DEMHIR of Maconellicoccus hirsutus	University of South Bohemia	2687453637	846562	713
2524023058	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Oceanospirillum beijerinckii DSM 7166	DOE Joint Genome Institute (JGI)	2524023058	5327358	4635
2751185795	Bacteria	Finished	Colwellia sp. NB097-1 Genome sequencing	Colwellia beringensis NB097-1	"Third Institute of Oceanography, State Oceanic Administration"	2751185795	4661274	4004
2531839478	Bacteria	Finished	Sulfuricella denitrificans skB26	Sulfuricella denitrificans skB26	Hokkaido University	2531839478	3238714	3179
2770939613	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Hephaestia caeni DSM 25527	DOE Joint Genome Institute (JGI)	2770939613	4524961	4375
2770939557	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Eoetvoesia caeni DSM 25520	DOE Joint Genome Institute (JGI)	2770939557	4752396	4593
2574179776	Bacteria	Permanent Draft	Whole Genome Sequencing of Novel Marine Hydrocarbon-Degrading Bacteria	Algiphilus aromaticivorans DG1253	DOE Joint Genome Institute (JGI)	2574179776	3805681	3632
2751185752	Bacteria	Finished	Porphyrobacter Genome sequencing	Porphyrobacter neustonensis DSM 9434	"Second Institute of Oceanography, State Oceanic Administration"	2751185752	3090363	2918
2770939547	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Thiogranum longum DSM 19610	DOE Joint Genome Institute (JGI)	2770939547	2916906	2890
2531839508	Bacteria	Finished	Providencia alcalifaciens Dmel2	Providencia alcalifaciens Dmel2	Cornell University	2531839508	4189482	3924
638341140	Bacteria	Permanent Draft	Oceanicola granulosus HTCC2516	Oceanicola granulosus HTCC2516	J. Craig Venter Institute (JCVI)	638341140	4039111	3855
2524614862	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Silanimonas lenta DSM 16282	DOE Joint Genome Institute (JGI)	2524614862	2647044	2455
2695420928	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Loktanella atrilutea DSM 29326	DOE Joint Genome Institute (JGI)	2695420928	4206024	4128
2524614816	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Halodesulfovibrio aestuarii DSM 10141	DOE Joint Genome Institute (JGI)	2524614816	3406912	3071
